Event ID,Event Name,Event Category,Corresponding Level 1 Category,Test Event Yes/No,Event Type,Predecessor Event ID,Event Owner,Event Approver,Event Stage,Created On - Date,Created On - Time,Published On - Date,Published On - Time,End Date,End Time,Auction Start Date,Auction Start Time,Awarded On,Event Currency,Baseline Price,Event Savings,Awarded Savings
1064,Main Event_ITL_Wipro Lights_Reverse Auction_13th Nov'24,Lighting accessories,Electrical systems & Lighting & components & accessories & supplies,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45609,0.402777778,45609,0.405555556,45609,0.55625,45609,0.520833333,-,INR,3450,60,-
1065,Main Event_ITL_Providing and Applying Plaster work on R&D Rooftop_Reverse Auction_13th Nov'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45609,0.431944444,45609,0.434722222,45609,0.654166667,45609,0.625,-,INR,157270,0,-
1066,Main Event_ITL_Providing and Fixing of UPVC Louver at Dining Area in Old Canteen_Reverse Auction_13th Nov'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45609,0.436805556,45609,0.439583333,45609,0.652777778,45609,0.625,-,INR,264940,0,-
1067,Main Event_ITL_Co2 Flooding System_Reverse Auction_13th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45609,0.477083333,45609,0.479861111,45609,0.727083333,45609,0.666666667,-,INR,470184,100184,-
1068,Main Event_ITL_HR Sheet (333.6MT)_Reverse Auction_13th Nov'24,Raw materials,Paper Materials & Products,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45609,0.498611111,45609,0.51875,45609,0.717361111,45609,0.666666667,-,INR,2732.5,16.2,-
1069,Main Event_ITL_Import By Air_AI40601 & AI40605_Reverse Auction_13th Nov'24,Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45609,0.556944444,45609,0.565972222,45609,0.673611111,45609,0.645833333,-,INR,278225.5,2312.5,-
1070,Main Event_ITL_Lathe machine 12'ft with Accessories_Reverse Auction_14th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.424305556,45610,0.429166667,45610,0.506944444,45610,0.479166667,-,INR,630000,15000,-
1071,Main Event_ITL_Belt Conveyor_Reverse Auction_14th Nov'24,Conveyors & accessories,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.430555556,45610,0.432638889,45610,0.527777778,45610,0.5,-,INR,3400000,19000,-
1072,Main Event_ITL_Scrap Tyres (925 Nos)_Forward Auction_14th Nov'24,Non metallic waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.434722222,45610,0.440277778,45610,0.550694444,45610,0.520833333,-,INR,2500000,3500000,-
1073,Main Event_ITL_ADVANCED PORTABLE SURFACE ROUGHNESS TESTER_Reverse Auction_14th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.476388889,45610,0.479166667,45610,0.652083333,45610,0.625,-,INR,461000,0,-
1074,Main Event_ITL_Commerical LPG Gas for 425KG Sumo/Jumbo Cylinder_Reverse Auction_14th Nov'24,Fuel additives,Fuels & Fuel Additives & Lubricants & Anti corrosive Materials,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.481944444,45610,0.484027778,45610,0.652777778,45610,0.625,-,INR,78.68,0,-
1075,"Main Event_ITL_Export by Air- GERMANY POD-ROTHENBURG, DAP WT-300 KGS- AE31358_Reverse Auction_14th Nov'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.559722222,45610,0.563194444,45610,0.675,45610,0.645833333,-,INR,110615,1919,-
1076,"Main Event_ITL_HSS(M2) INTERSPACE BROACH, INVOLUTE SPLINE_Reverse Auction_14th Nov'24",Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45610,0.566666667,45610,0.570138889,45610,0.704166667,45610,0.666666667,-,INR,269000,29500,-
1077,Main Event_ITL_MIG Wire_Reverse Auction_15th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45611,0.459027778,45611,0.463194444,45611,0.506944444,45611,0.479166667,-,INR,176,0,-
1078,Main Event_ITL_Hot Runnner System_Reverse Auction_15th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45611,0.469444444,45611,0.475,45611,0.530555556,45611,0.5,-,INR,230000,0,-
1079,Main Event_ITL_Online UPS Batteries_Reverse Auction_15th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45611,0.476388889,45611,0.48125,45611,0.548611111,45611,0.520833333,-,INR,106825,35,-
1080,Main Event_ITL_Construction Work Noida Office Washroom_Reverse Auction_15th Nov'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45611,0.575694444,45611,0.596527778,45611,0.701388889,45611,0.625,-,INR,5424940,798940,-
1081,"Main Event_ITL_Export by Sea- Adairsville, DAP, 40""HC Container- SE241939_Reverse Auction_15th Nov'24",Transport arrangements,Transportation & Storage & Mail Services,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45611,0.6,45611,0.603472222,45611,0.673611111,45611,0.645833333,-,INR,373376,0,-
1082,Main Event_ITL_Flat Requirement 31MT_Reverse Auction_15th Nov'24,Raw materials,Paper Materials & Products,No,Auction,,Saddam Hussain,Saddam Hussain,Analyze & Award,45611,0.607638889,45611,0.609722222,45611,0.694444444,45611,0.666666667,-,INR,100,0,-
1083,"Main Event_ITL_Export by Sea- Fiji Suva , 40'HC Container- SE241942_Reverse Auction_18th Novâ€™24",Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45613,0.919444444,45614,0.369444444,45614,0.500694444,45614,0.458333333,-,INR,574043,2024,-
1084,Main Event ITL_PBL Make Gear Box_Reverse auction_18th Nov'24,Gears,Manufacturing Components & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45613,0.932638889,45614,0.369444444,45614,0.506944444,45614,0.479166667,-,INR,123300,0,-
1085,Main Event ITL_Export Packing Kit Corrugated + Plywood_Reverse auction_18th Nov'24,Wood,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45613,0.945138889,45614,0.369444444,45614,0.532638889,45614,0.5,-,INR,1725,0,-
1086,Main Event ITL_SS Material _Reverse auction_18th Nov'24,Building construction machinery & accessories,Building & Construction Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45613,0.954861111,45614,0.369444444,45614,0.552777778,45614,0.520833333,-,INR,1213,13,-
1088,Main Event ITL_New Export Office in LGFS System Admin Block_Reverse auction_18th Nov'24,Interior finishing,Building & Construction & Maintenance Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45614,0.522916667,45614,0.529166667,45614,0.631944444,45614,0.604166667,-,INR,3550378.9,5000,-
1089,Main Event ITL_Hydraulic Press Cap. 3 Ton for Bush fitting _Reverse auction_18th Nov'24,Hydraulic presses,Tools & General Machinery,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45614,0.532638889,45614,0.536111111,45614,0.652777778,45614,0.625,-,INR,650560,1626.4,-
1091,Main Event ITL_ATC INDEXING CAM FOR A502-C112-90  L3 A165 MAKE DETA _Reverse auction_19th Nov'24,Audio visual equipment accessories,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45614,0.965972222,45615,0.386805556,45615,0.506944444,45615,0.479166667,-,INR,179490,990,-
1092,Main Event ITL_Ball Valve _Reverse auction_19th Nov'24,Valves,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45614,0.972222222,45615,0.386805556,45615,0.540972222,45615,0.5,-,INR,9790,1200,-
1093,Main Event ITL_Plastic bins _Reverse auction_19th Nov'24,Bins & baskets,Material Handling & Conditioning & Storage Machinery & their Accessories & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45614,0.980555556,45615,0.386805556,45615,0.561111111,45615,0.520833333,-,INR,390,59.76,-
1094,Main Event ITL_Latching tools _Reverse auction_19th Nov'24,Machine tools,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45615,0.446527778,45615,0.450694444,45615,0.636111111,45615,0.604166667,-,INR,76918.51,461.33,-
1095,Main Event Export by Air_ AE31356 -Air freight Japan/CIF/1340 KG_Reverse auction_19th Nov'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45615,0.54375,45615,0.550694444,45615,0.690972222,45615,0.645833333,-,INR,256641,55001,-
1096,Main Event ITL_CASSEETTE AC 4 TON INVERTER 3 STAR THREE PHASE_Reverse auction_20th Nov'24,Cooling,Distribution & Conditioning Systems & Equipment & Components,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45615,0.965277778,45616,0.404166667,45616,0.507638889,45616,0.479166667,-,INR,113500,1000,-
1097,Main Event ITL_Gear Cutting Tools_Reverse auction_20th Nov'24,Cutting tools,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45615,0.970833333,45616,0.404861111,45616,0.536111111,45616,0.5,-,INR,134900,7500,-
1098,Main Event ITL_Hand Tools_Reverse auction_20th Nov'24,Machine tools,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45615,0.977777778,45616,0.404861111,45616,0.548611111,45616,0.520833333,-,INR,97885.65,272.7,-
1099,Main Event ITL_Paint & Conveyor system_Reverse auction_20th Nov'24,Civil engineering,Engineering & Research & Technology Based Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45616,0.479861111,45616,0.484722222,45616,0.631944444,45616,0.604166667,-,INR,10345400,0,-
1100,Main Event Export by Air_ AE 31360 -TURKEY POD-IZMIR TERM-DAP WEIGHT-1078 KGS_Reverse auction_20th Nov'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45616,0.576388889,45616,0.605555556,45616,0.679166667,45616,0.645833333,-,INR,252541.4,-15153.6,-
1101,Main Event ITL_10 KVA Online UPS_Reverse auction_21st Nov'24,Batteries & cells & accessories,Power Generation & Distribution Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.377083333,45617,0.385416667,45617,0.529166667,45617,0.5,-,INR,102220,0,-
1102,Main Event ITL_Scrap Export Engines 153 Nos _Reverse auction_21st Nov'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.413888889,45617,0.422916667,45617,0.673611111,45617,0.604166667,-,INR,100,105.61,-
1103,Main Event ITL_Steel Material _Reverse auction_21st Nov'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.522222222,45617,0.538194444,45617,0.65625,45617,0.625,-,INR,331.5,14.93,-
1104,"Main Event Export by Air/Sea_AIR EXPORT - ( AE 31365) FOR BRAZIL POD-GRU TERM-CPT WEIGHT-2838 KGS_AIR EXPORT - ( AE 31362) FOR BRAZIL POD-GRU TERM-CPT WEIGHT-549 KGS_Export By Sea_Dar Es Salaam, Democratic Republic of Congo SE _Reverse auction_21st Nov'24","Air cargo transport
Marine cargo transport",Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.570833333,45617,0.591666667,45617,0.6875,45617,0.645833333,-,INR,1954071.1,98757.6,-
1105,Main Event ITL_Steel Material _Reverse auction_22nd Nov'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.93125,45618,0.407638889,45618,0.511805556,45618,0.479166667,-,INR,331.5,9.62,-
1106,Main Event ITL_GOA Dealer meet Feb'25_Reverse auction_22nd Nov'24,Hotels & motels & inns,Travel & Food & Lodging & Entertainment Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.935416667,45618,0.407638889,45618,0.536111111,45618,0.5,-,INR,13296169,506169,-
1107,Main Event ITL_Scrap Tractors (31Lots)/Scrap Accidental Tractors (3Lots)_Forward auction_22nd Nov'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45617,0.942361111,45618,0.407638889,45618,0.558333333,45618,0.520833333,-,INR,4625000,182589.09,-
1108,Main Event ITL_Annual Collateral_Reverse auction_22nd Nov'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45618,0.411805556,45618,0.433333333,45618,0.630555556,45618,0.604166667,-,INR,474.1,0,-
1109,"Main Event Import by Air_AI40602 -CBM, Italy - Air Import // Ex-Works - 6545 Kg - _Reverse auction_22nd Nov'24",Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45618,0.584722222,45618,0.615972222,45618,0.673611111,45618,0.645833333,-,INR,521302,-11000,-
1110,Main Event ITL_Annual Collateral_Reverse auction_22nd Nov'24,Manufacturing tables & stands,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45618,0.633333333,45618,0.641666667,45618,0.694444444,45618,0.666666667,-,INR,474.1,5.5,-
1111,Main Event_ITL_Yealink A30 Bar With Microphone & Installation _Reverse Auction_25th Nov'24,Audio visual equipment accessories,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45620,0.914583333,45621,0.328472222,45621,0.513888889,45621,0.479166667,-,INR,234989,28589,-
1112,Main Event_ITL_Metal Scrap _Forward Auction_25th Nov'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45620,0.922222222,45621,0.33125,45621,0.556944444,45621,0.5,-,INR,268.61,35.23,-
1113,Main Event_ITL_Flat Requirementâ€“ COST ENGINEERING DIVISION_Reverse Auction_25th Nov'24,Mechanical engineering,Engineering & Research & Technology Based Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45620,0.936111111,45621,0.33125,45621,0.551388889,45621,0.520833333,-,INR,400,-21.62,-
1114,Main Event_ITL_Fire Hydrant and Water Sprinkler _Reverse Auction_25th Nov'24,Fire services,National Defense & Public Order & Security & Safety Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45621,0.467361111,45621,0.548611111,45621,0.635416667,45621,0.604166667,-,INR,285000,9500,-
1115,Main Event Export by Sea_FCL 40'HC CIF Savannah SE241976_ -_Reverse auction_25th Nov'24,Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45621,0.611805556,45621,0.625,45621,0.695138889,45621,0.666666667,-,INR,212547,-129,-
1116,"Main Event_ITL_Wall Mounting Fan 24""_Reverse Auction_26th Nov'24",Other domestic household appliances,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45622,0.381944444,45622,0.385416667,45622,0.506944444,45622,0.479166667,-,INR,5950,0,-
1117,Main Event_ITL_Abrasive cutting machine_Reverse Auction_26th Nov'24,Floor machines & accessories,Cleaning Equipment & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45622,0.3875,45622,0.391666667,45622,0.527777778,45622,0.5,-,INR,230000,0,-
1118,Main Event_ITL_RCC Flooring and Painting at Rotavator Plant_Reverse Auction_26th Nov'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45622,0.393055556,45622,0.395833333,45622,0.548611111,45622,0.520833333,-,INR,1770650,0,-
1119,Main Event Export by Air- ( AE 31369) FOR GERMANY POD-ROTHENBURG TERM-DAP WEIGHT-1431 KGS - _Reverse auction_26th Nov'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45622,0.564583333,45622,0.6125,45622,0.682638889,45622,0.645833333,-,INR,367250.3,-4024.7,-
1120,Main Event_ITL_CHANNEL PLATE WITH GASKET _Reverse Auction_27th Nov'24,Gaskets,Manufacturing Components & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45623,0.390972222,45623,0.404861111,45623,0.527777778,45623,0.5,-,INR,2395,0,-
1121,Main Event_ITL_Flat Requirementâ€“ COST ENGINEERING DIVISION_Reverse Auction_27th Nov'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45623,0.509722222,45623,0.563888889,45623,0.694444444,45623,0.666666667,-,INR,721.12,-5.15,-
1122,Main Event Export by Air- Air Export - ( AE 31372) FOR BRAZIL POD-GRU TERM-CFR WEIGHT-261 KGS- _Reverse auction_27th Nov'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45623,0.596527778,45623,0.607638889,45623,0.673611111,45623,0.645833333,-,INR,136867,-3749,-
1123,Main Event_ITL_HR Sheets (73 MT) -Cost Engineering Division_Reverse Auction_28th Nov'24,Sheet,Structures & Building & Construction & Manufacturing Components & Supplies,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45624,0.417361111,45624,0.464583333,45624,0.548611111,45624,0.520833333,-,INR,752.8,-15.9,-
1124,Main Event ITL_Tyres Scrap_Forward auction_28th Nov'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45624,0.553472222,45624,0.561111111,45624,0.634027778,45624,0.604166667,-,INR,2500000,1561000,-
1125,Main Event Export by Air- Air Export - ( AE 31359) FOR USA POD-ATLANTA TERM-CFR WEIGHT-807 KGS- _Reverse auction_28th Nov'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45624,0.598611111,45624,0.609027778,45624,0.673611111,45624,0.645833333,-,INR,316232.1,20811.1,-
1126,Main Event_ITL_High Rise Rack G+3_Reverse Auction_29th Oct'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45625,0.405555556,45625,0.409722222,45625,0.533333333,45625,0.5,-,INR,38714.3,5214.3,-
1127,Main Event_ITL_Raw Material-Cost Engineering Division_Reverse Auction_29th Nov'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45625,0.411805556,45625,0.431944444,45625,0.560416667,45625,0.520833333,-,INR,1095.5,13.69,-
1128,Main Event ITL_Servicing of 86 ACB's _Reverse auction_29th Nov'24,Electrical services,Building & Construction & Maintenance Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45625,0.547916667,45625,0.561805556,45625,0.6625,45625,0.625,-,INR,4375,1275,-
1129,Main Event Export by Sea-Chennai to USA Savannah SE242008- _Reverse auction_29th Nov'24,Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45625,0.582638889,45625,0.600694444,45625,0.686805556,45625,0.645833333,-,INR,291846,15269,-
1130,Main Event Import by Air-AI40608 -ICML: Air/Doga/Spain/1256.72Kg/AI40611 -Air/CBM/Italy/2755Kg- _Reverse auction_2nd Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45628,0.359027778,45628,0.373611111,45628,0.506944444,45628,0.479166667,-,INR,381901.4,-19047.6,-
1131,Main Event_ITL_Plastic Raw Material  -Cost Engineering Division_Reverse Auction_2nd Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45628,0.379861111,45628,0.399305556,45628,0.554166667,45628,0.520833333,-,INR,3265.9,159.4,-
1132,Main Event ITL_Scrap Tractors (31Lots) _Forward auction_2nd Dec'24,Metal waste & scrap,Mineral & Textile & Inedible Plant & Animal Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45628,0.559027778,45628,0.563888889,45628,0.631944444,45628,0.604166667,-,INR,4500000,137000,-
1133,Main Event Export by Air-Air Export - ( AE 31375) FOR TURKEY POD-IZMIR TERM-CIF WEIGHT-540 KGS- _Reverse auction_2nd Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45628,0.614583333,45628,0.619444444,45628,0.699305556,45628,0.666666667,-,INR,133844,-11698,-
1134,Main Event_ITL_Air import- AI40609 -Air/COBO/Italy/637Kg_Reverse Auction_3rd Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45629,0.408333333,45629,0.413194444,45629,0.507638889,45629,0.479166667,-,INR,90810,-27148,-
1135,Main Event_ITL_Raw Material -Cost Engineering Division_Reverse Auction_3rd Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45629,0.459722222,45629,0.465972222,45629,0.55,45629,0.520833333,-,INR,837,31.52,-
1136,Main Event ITL_PROPANE GAS _Reverse auction_3rd Dec'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45629,0.557638889,45629,0.561111111,45629,0.673611111,45629,0.645833333,-,INR,60.61,0.61,-
1137,Main Event_ITL_Air Export - ( AE 31377) FOR GERMANY POD-ROTHENBURG TERM-DAP WEIGHT-408 KGS Reverse Auction_3rd Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45629,0.604861111,45629,0.620833333,45629,0.695833333,45629,0.666666667,-,INR,141658.4,-13415.6,-
1138,Main Event_ITL_Supply & Installation Of Hisense 4K Interactive Display_Reverse Auction_4th Dec'24,Computer displays,Information Technology Broadcasting & Telecommunications,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45630,0.392361111,45630,0.399305556,45630,0.510416667,45630,0.479166667,-,INR,236000,4000,-
1139,Main Event_ITL_HOLLOW PLUNGER CYLINDER OF ENERPAC MAKE_Reverse Auction_4th Dec'24,Hydraulic cylinders & pistons,Tools & General Machinery,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45630,0.400694444,45630,0.40625,45630,0.529166667,45630,0.5,-,INR,235000,1200,-
1140,Main Event_ITL_LPG CYLINDER 19KG_Reverse Auction_4th Dec'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45630,0.415972222,45630,0.41875,45630,0.548611111,45630,0.520833333,-,INR,1622.79,82.79,-
1141,"Main Event_ITL_iPad Pro 13"" With Accessories  Reverse Auction_4th Dec'24",Audio visual equipment accessories,Domestic Appliances & Supplies & Consumer Electronic Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45630,0.421527778,45630,0.50625,45630,0.631944444,45630,0.604166667,-,INR,133699,0,-
1142,"Main Event Export by Sea/Import By Sea-Sydney, Australia SE242019/Abidjan Ivory Coast SE242017/- FCL import- SI40529 -FCL/Carraro/China/40_Reverse auction_4th Dec'24",Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45630,0.597222222,45630,0.607638889,45630,0.682638889,45630,0.645833333,-,INR,983196,19821,-
1143,Main Event_ITL_Raw Material requirement(34.8 MT) -Cost Engineering Division_Reverse Auction_5th Dec'24,Raw materials,Paper Materials & Products,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45631,0.402777778,45631,0.413888889,45631,0.535416667,45631,0.5,-,INR,400,-17.1,-
1144,Main Event_ITL_straw reaper chassis fixture final-_Reverse Auction_5th Dec'24,Special tooling fixtures,Industrial Manufacturing & Processing Machinery & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45631,0.425,45631,0.450694444,45631,0.552083333,45631,0.520833333,-,INR,2334000,5835,-
1145,Main Event_ITL_Commerical LPG Gas for Cylinder 425/422 KG Capacity-_Reverse Auction_5th Dec'24,Industrial use gases,Chemicals including Bio Chemicals & Gas Materials,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45631,0.542361111,45631,0.545833333,45631,0.634722222,45631,0.604166667,-,INR,85.41,8.41,-
1146,Main Event_ITL_PU Floor Work During Shutdown at Sonalika Plant_Reverse Auction_6th Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45632,0.483333333,45632,0.49375,45632,0.633333333,45632,0.604166667,-,INR,1744,79,-
1147,Main Event_ITL_Construction of New Dispatch Shed at Rotavator Plant_Reverse Auction_6th Dec'24,Civil liability services,Management & Business Professionals & Administrative Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45632,0.502777778,45632,0.508333333,45632,0.694444444,45632,0.666666667,-,INR,7353630,0,-
1148,Main Event_ITL_Air Export/Air Import/Sea Export/Sea Import_AE 31381_AI40612_SI40530_SE242025_SE242027_Reverse Auction_6th Dec'24,"Air cargo transport
Marine cargo transport",Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45632,0.611111111,45632,0.636805556,45632,0.686805556,45632,0.645833333,-,INR,1363159,-29731,-
1149,Main Event_ITL_(AE 31380) FOR TURKEY POD-IZMIR TERM-CIF WEIGHT-500 KGS_Reverse Auction_7th Dec'24,Air cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45633,0.602083333,45633,0.606944444,45633,0.677777778,45633,0.645833333,-,INR,210400,-1200,-
1150,Main Event_ITL_SPIRAL BEVEL GEAR_Reverse Auction_9th Dec'24,Scuba & snorkeling gear,Sports & Recreational Equipment & Supplies & Accessories,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45635,0.399305556,45635,0.405555556,45635,0.527777778,45635,0.5,-,INR,34000,0,-
1151,Main Event Export by Sea- DAP Adairsville FCL 40'HC REF SE242028_Reverse auction_9Th Dec'24,Marine cargo transport,Transportation & Storage & Mail Services,No,Auction,,Pravesh Kumar,Pravesh Kumar,Analyze & Award,45635,0.626388889,45635,0.638888889,45635,0.695833333,45635,0.666666667,-,INR,312270,-19455,-
